submitted_on,waterpoint_photo,latitude,longitude,functional_status,current_problem,other_current_problem,water_quality_problems_available,available_water_quality_issues,other_water_quality_issues,households_using_waterpoint,water_unavailable_seasonally,water_unavailable_period,service_provider_available,type_of_provider,waterpoint_committee_active
08/04/2022,https://api.mwater.co/v3/images/02e014c1e4aa4e0e855b60149a519400,-14.5128924,35.1943915,Partially functional but in need of repair,"Irregular supply, Low yield",NA,No,NA,NA,8,No,NA,Yes,Unofficial/ Bush Mechanic,NA
08/04/2022,https://api.mwater.co/v3/images/931b1e83864b41b5a2e4e9e368518d73,-14.5246558,35.2199055,Functional,NA,NA,No,NA,NA,45,No,NA,Yes,"Area or Water Mechanic, Water Point Committee",Yes 
08/04/2022,https://api.mwater.co/v3/images/95834c008f6642558de0c078fb2bcdb8,-14.51336,35.1947567,Functional,NA,NA,No,NA,NA,12,No,NA,Yes,Unofficial/ Bush Mechanic,NA
08/04/2022,https://api.mwater.co/v3/images/69b8339f1faf4ff39594ac51f2a55274,-14.5250452,35.2189102,Partially functional but in need of repair,Worn out parts,NA,Yes,Salinity or salty water,NA,20,No,NA,Yes,"Area or Water Mechanic, Water Point Committee",Yes 
08/04/2022,https://api.mwater.co/v3/images/6452a0602a544460b762aa9fa071c035,-14.5123835,35.1962959,Functional,NA,NA,No,NA,NA,7,No,NA,Yes,Area or Water Mechanic,Yes 
08/04/2022,https://api.mwater.co/v3/images/18c17ce2f26b4216a6e28f86affd28d7,-14.4846233,35.1902,Partially functional but in need of repair,Irregular supply,NA,Yes,Salinity or salty water,NA,29,No,NA,Yes,Area or Water Mechanic,No
08/04/2022,https://api.mwater.co/v3/images/ca77e828d4ac4f2db95ace46913751cd,-14.5245629,35.2179727,Functional,NA,NA,Yes,Salinity or salty water,NA,11,No,NA,Yes,Unofficial/ Bush Mechanic,No
08/04/2022,https://api.mwater.co/v3/images/8a8a3b164df647f5baf9e69d1766573c,-14.5230818,35.2200607,Partially functional but in need of repair,Worn out parts,NA,Yes,Salinity or salty water,NA,22,No,NA,Yes,Area or Water Mechanic,Yes 
08/04/2022,https://api.mwater.co/v3/images/0ab9ef6e898342fbb6fae47e1babd8d9,-14.4880838,35.1877509,Functional,NA,NA,No,NA,NA,11,No,NA,Yes,Unofficial/ Bush Mechanic,NA
08/04/2022,https://api.mwater.co/v3/images/e7e55d94e6ac4131ba407741782593c0,-14.5238821,35.2214043,Not functional,Inadequate number of pipes,NA,NA,NA,NA,NA,NA,NA,Yes,Water Point Committee,Yes 
08/04/2022,https://api.mwater.co/v3/images/aa0352d4b50c4738aed6a49a82909cb6,-14.5228564,35.221443,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,35,No,NA,Yes,Area or Water Mechanic,Yes 
08/04/2022,https://api.mwater.co/v3/images/8f2e40b68cee4c8abf55687fbc556e0a,-14.4592943,35.1392318,Functional,NA,NA,No,NA,NA,60,Yes,"08, 09, 10",Yes,Area or Water Mechanic,Yes 
08/04/2022,https://api.mwater.co/v3/images/03f1ddfdc3574f338d43503e8c0e401b,-14.4893317,35.1887183,Not functional,Broken parts,NA,NA,NA,NA,NA,NA,NA,Yes,Unofficial/ Bush Mechanic,Yes 
08/04/2022,https://api.mwater.co/v3/images/58c40b4664314562b2e193b79499397e,-14.4596536,35.1434771,Functional,NA,NA,No,NA,NA,100,Yes,10,Yes,Area or Water Mechanic,Yes 
08/04/2022,https://api.mwater.co/v3/images/f5ed5b827cda45ffa96b8f3f92ea9d51,-14.523562,35.2189172,Functional,NA,NA,No,NA,NA,25,No,NA,Yes,Area or Water Mechanic,Yes 
08/04/2022,https://api.mwater.co/v3/images/64591722b26540f6a5a2ed36c176c749,-14.4896035,35.189711,Partially functional but in need of repair,"Worn out parts, Broken parts",NA,No,NA,NA,18,No,NA,Yes,Water Point Committee,Yes 
08/04/2022,https://api.mwater.co/v3/images/cad195c0e3524574b4fd0e395d7847a4,-14.5226322,35.2191753,Functional,NA,NA,No,NA,NA,15,No,NA,Yes,Area or Water Mechanic,Yes 
08/04/2022,https://api.mwater.co/v3/images/bfef81c80bbf49af9845c03de40ecf82,-14.489385,35.1907467,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,15,No,NA,Yes,Unofficial/ Bush Mechanic,No
08/04/2022,https://api.mwater.co/v3/images/dd9ed51e19e84979b403d99d01ef24a7,-14.4886038,35.1863929,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,Yes,Colour,NA,8,No,NA,Yes,Unofficial/ Bush Mechanic,No
08/04/2022,https://api.mwater.co/v3/images/71f3b2f6b57e4f62b78f165dd12262ed,-14.5219296,35.2197928,Not functional,Broken parts,NA,NA,NA,NA,NA,NA,NA,Yes,Community members,No
08/04/2022,https://api.mwater.co/v3/images/33c844e9fd374fa1ad1fa5958f25af74,-14.4901414,35.1916408,Functional,NA,NA,No,NA,NA,6,No,NA,Don't know,NA,No
08/04/2022,https://api.mwater.co/v3/images/f4401eb9a3a240a38e2b4cdf6bcf9a83,-14.4648217,35.1398812,Functional,NA,NA,No,NA,NA,62,No,NA,Yes,Area or Water Mechanic,Yes 
08/04/2022,https://api.mwater.co/v3/images/5e6a6aadd98143fab005ddf2e40b652d,-14.5229204,35.2208177,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,90,No,NA,Yes,Area or Water Mechanic,Yes 
08/04/2022,https://api.mwater.co/v3/images/ee43106d9bbb4167977e401221ae36f5,-14.4916559,35.1944541,Functional,NA,NA,No,NA,NA,11,No,NA,Yes,NGO,Yes 
08/04/2022,https://api.mwater.co/v3/images/d406f5942ed849068b2db3913df5137c,-14.4692035,35.1260278,Not functional,Broken parts,NA,NA,NA,NA,NA,NA,NA,Yes,Area or Water Mechanic,Yes 
08/04/2022,https://api.mwater.co/v3/images/f9e8ddadb27f425eb529b079d6b9b420,-14.493433,35.1893498,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,3,No,NA,Yes,Unofficial/ Bush Mechanic,No
08/04/2022,https://api.mwater.co/v3/images/685ab30575994700912ca5658c3cb168,-14.4711766,35.1296929,Functional,NA,NA,No,NA,NA,40,No,NA,Yes,Area or Water Mechanic,Yes 
08/04/2022,https://api.mwater.co/v3/images/47bb951100364ea7bddc2825bc6d3b83,-14.492375,35.1884533,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,10,No,NA,Yes,Unofficial/ Bush Mechanic,No
08/04/2022,https://api.mwater.co/v3/images/88d674bc57154171921c3e8ea3b44062,-14.491024,35.1868606,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,15,No,NA,Yes,Unofficial/ Bush Mechanic,No
08/04/2022,https://api.mwater.co/v3/images/fe9a979a362d4ae492ecf19fc72ee0b0,-14.4683123,35.1315057,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Area or Water Mechanic,Yes 
08/04/2022,https://api.mwater.co/v3/images/458bf66af9d1422f9cd19da09f5df3dd,-14.4707728,35.1333077,Functional,NA,NA,Yes,Salinity or salty water,NA,70,No,NA,Yes,"Water Point Committee, Area or Water Mechanic",Yes 
08/04/2022,https://api.mwater.co/v3/images/3350e28cb5b84b48acd313681f618627,-14.4899133,35.1874017,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,26,No,NA,Yes,Area or Water Mechanic,Yes 
08/04/2022,https://api.mwater.co/v3/images/a47c942c113d4504a9a13d555bf1597f,-14.4900608,35.1864603,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,8,No,NA,Yes,Unofficial/ Bush Mechanic,No
08/04/2022,https://api.mwater.co/v3/images/58156b0f707643138fbb127f2dbe8f50,-14.4892133,35.186585,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,10,No,NA,No,NA,No
09/04/2022,https://api.mwater.co/v3/images/ac2dc875049f4de2ba7bf38a4102ca07,-14.4664507,35.1663995,Functional,NA,NA,No,NA,NA,81,No,NA,Yes,Area or Water Mechanic,Yes 
09/04/2022,https://api.mwater.co/v3/images/f4a6167202f645b2a78d71a37dcf80f2,-14.4646348,35.1667138,Partially functional but in need of repair,Broken parts,NA,No,NA,NA,62,No,NA,Yes,"Area or Water Mechanic, Water Point Committee",Yes 
09/04/2022,https://api.mwater.co/v3/images/7d0c0431c6fe48cd836863f8a109a906,-14.4656838,35.1682084,Functional,NA,NA,No,NA,NA,65,No,NA,Yes,Area or Water Mechanic,Yes 
09/04/2022,https://api.mwater.co/v3/images/cfd08df9d10d41ee8de09c08c94bb6ea,-14.4668769,35.1685188,Partially functional but in need of repair,Broken parts,NA,No,NA,NA,32,No,NA,Yes,"Area or Water Mechanic, Water Point Committee",Yes 
09/04/2022,https://api.mwater.co/v3/images/c1fa115dc27140f09e7b56327b04cc9f,-14.4610204,35.1854905,Functional,NA,NA,Yes,Other,There is poor smell of the water.,41,No,NA,Yes,Area or Water Mechanic,Yes 
09/04/2022,https://api.mwater.co/v3/images/7fef0f8c1a824a16ba75a5fb35011fdc,-14.4605017,35.1820817,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Area or Water Mechanic,Yes 
09/04/2022,https://api.mwater.co/v3/images/6bfc551127894f7d903aa5ce62798497,-14.4625183,35.1815483,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Area or Water Mechanic,Yes 
09/04/2022,https://api.mwater.co/v3/images/cf8dcb351eaf475abebf7648a9639535,-14.4614233,35.1801067,Partially functional but in need of repair,Broken parts,NA,No,NA,NA,200,No,NA,Yes,Area or Water Mechanic,Yes 
09/04/2022,https://api.mwater.co/v3/images/f2d56d64d91340728c677d5770c0e0c2,-14.4600601,35.1806001,Functional,NA,NA,No,NA,NA,55,No,NA,Yes,"Area or Water Mechanic, Water Point Committee",Yes 
10/04/2022,https://api.mwater.co/v3/images/605f1523bae34047b4a025f635a88082,-14.4599337,35.152386,Functional,NA,NA,No,NA,NA,28,No,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/7aa2423035ae4e5d909281ca7c72471c,-14.4595803,35.1738657,Functional,NA,NA,No,NA,NA,50,No,NA,Yes,"Area or Water Mechanic, Water Point Committee",Yes 
11/04/2022,https://api.mwater.co/v3/images/2c930ef899314dbea8e108698b16cde9,-14.4610667,35.1762181,Not functional,Other,Production of sand. No yield. ,NA,NA,NA,NA,NA,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/a134c54aa2a346b2afbc559841efcd01,-14.4596157,35.1373337,Functional,NA,NA,No,NA,NA,100,No,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/ad016eb8d6ee4396a423713b73c39730,-14.4605152,35.1863991,Partially functional but in need of repair,Broken parts,NA,Yes,Salinity or salty water,NA,35,Yes,"08, 09, 10, 11",Yes,"Area or Water Mechanic, Water Point Committee",Yes 
11/04/2022,https://api.mwater.co/v3/images/0423dae57a544a619a10f526d6daa787,-14.4878971,35.1844065,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc",NA,Yes,Other,Sand presence in the water,5,No,NA,Yes,Unofficial/ Bush Mechanic,No
11/04/2022,https://api.mwater.co/v3/images/4b2743cfdc8446d6bf6d212791449153,-14.5138439,35.1959621,Functional,NA,NA,No,NA,NA,15,No,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/f6431a525acc4d36a165b81174e41d0c,-14.5146017,35.1960617,Partially functional but in need of repair,"Broken parts, Worn out parts, Structural problems - Civil works, apron, etc",NA,No,NA,NA,9,No,NA,Yes,Water Point Committee,Yes 
11/04/2022,https://api.mwater.co/v3/images/28d0ed56b2414ba6a044b8e380c508b3,-14.5226231,35.2223001,Functional,NA,NA,Yes,Salinity or salty water,NA,45,No,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/231c488326b641fb9476bee8516ec476,-14.4907524,35.1852174,Functional,NA,NA,No,NA,NA,30,No,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/0a98aa51f54e47c89884405900fa23b8,-14.5147866,35.1961729,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc, Broken parts",NA,No,NA,NA,7,Yes,10,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/efa59a51842a4962af10e1bfb1c785c7,-14.5237327,35.222302,Functional,NA,NA,No,NA,NA,38,No,NA,Yes,Area or Water Mechanic,No
11/04/2022,https://api.mwater.co/v3/images/21b4e8e967144e948fc9f39ca82eadc3,-14.4910442,35.185421,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,12,No,NA,Yes,Water Point Committee,Yes 
11/04/2022,https://api.mwater.co/v3/images/e5752f9c6d014c288145ae367099bf9a,-14.4632511,35.1777015,Not functional,Broken parts,NA,NA,NA,NA,NA,NA,NA,Yes,"Area or Water Mechanic, Water Point Committee",Yes 
11/04/2022,https://api.mwater.co/v3/images/d7563a50812c44f687bb5b0d2bb8f04e,-14.4627145,35.1785352,Partially functional but in need of repair,"Worn out parts, Broken parts, Structural problems - Civil works, apron, etc",NA,No,NA,NA,150,Yes,"10, 11",Yes,"Community members, Area or Water Mechanic, Water Point Committee",Yes 
11/04/2022,https://api.mwater.co/v3/images/e8213d2991964bdb9fcbe88fdf6d4aa9,-14.5149741,35.1970018,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc, Worn out parts",NA,No,NA,NA,23,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/9667c618829e4aa1b0328de6453bac5b,-14.514195,35.1975667,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,13,No,NA,Yes,Water Point Committee,Yes 
11/04/2022,https://api.mwater.co/v3/images/4fc9d4a7f7d34321956e39a15b8f95c4,-14.5236227,35.2236558,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,42,No,NA,Yes,Area or Water Mechanic,No
11/04/2022,https://api.mwater.co/v3/images/1513667c125e49b7a9961002f9986a61,-14.4628546,35.1763078,Functional,NA,NA,No,NA,NA,50,No,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/362f4c89c6374fcda356b45f97ddc7a9,-14.513906,35.1971855,Functional,NA,NA,No,NA,NA,20,No,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/bf6e15cf81124676a7ba05d0367ec796,-14.4915289,35.1845084,Partially functional but in need of repair,"Broken parts, Worn out parts, Structural problems - Civil works, apron, etc",NA,No,NA,NA,20,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/50ada9433324475a86048cc40d4e25fb,-14.5132633,35.1977933,Functional,NA,NA,No,NA,NA,7,No,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/366d385851f246d396b7561b09eaa146,-14.4918511,35.1840168,Partially functional but in need of repair,Low water flow - Low water pressure,NA,No,NA,NA,19,Don't know,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/c20f2aad7f104f93acd8369b8df61163,-14.513642,35.1975741,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,1,No,NA,Yes,Area or Water Mechanic,No
11/04/2022,https://api.mwater.co/v3/images/d01989d9783648ac8353123f18734727,-14.5219897,35.2240851,Functional,NA,NA,No,NA,NA,20,No,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/0240413369824aedb7774568fdcc9475,-14.4925284,35.18392,Partially functional but in need of repair,"Low water flow - Low water pressure, Structural problems - Civil works, apron, etc",NA,Yes,Other,Sand presence in the water,17,Yes,"10, 11",Yes,Unofficial/ Bush Mechanic,No
11/04/2022,https://api.mwater.co/v3/images/ef581516a1cd43fc83783fbfe1eebbd3,-14.5208362,35.2232927,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,97,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/b7e45c4046ae4108aa07bb5e927df801,-14.4593299,35.1799032,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,70,Yes,"10, 11",Yes,"Area or Water Mechanic, Water Point Committee",Yes 
11/04/2022,https://api.mwater.co/v3/images/81a6b4b5e0de47a5b01046edb6b50a83,-14.5215821,35.2218062,Not functional,Other,Collapsed,NA,NA,NA,NA,NA,NA,No,NA,No
11/04/2022,https://api.mwater.co/v3/images/4f87b1a6b9a64eb88013e672e425a6d9,-14.5153967,35.1978533,Functional,NA,NA,No,NA,NA,20,No,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/1c8ea9ef504b4430a90094dee32691c5,-14.5199774,35.2243332,Functional,NA,NA,No,NA,NA,65,No,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/9d20dc05a62142f4adbfc25ffe56fd32,-14.4601672,35.1776314,Functional,NA,NA,No,NA,NA,100,No,NA,Yes,Water Point Committee,Yes 
11/04/2022,https://api.mwater.co/v3/images/a20cc9edb5c94d73941a8e40391fb067,-14.4940739,35.1822848,Functional,NA,NA,No,NA,NA,12,No,NA,Yes,Unofficial/ Bush Mechanic,No
11/04/2022,https://api.mwater.co/v3/images/8c7f04aae7494890a6fcfa179276a343,-14.493429,35.1835456,Functional,NA,NA,No,NA,NA,20,No,NA,Don't know,NA,No
11/04/2022,https://api.mwater.co/v3/images/03b476ab15274707b9f0c21e6b85cf1f,-14.4933099,35.1822985,Functional,NA,NA,No,NA,NA,33,No,NA,Yes,Unofficial/ Bush Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/a8dcd7280dce408698cb37f81e0d66db,-14.5210367,35.2207424,Partially functional but in need of repair,"Broken parts, Irregular supply, Low water flow - Low water pressure, Worn out parts",NA,No,NA,NA,25,Yes,"09, 10, 11",Yes,"Area or Water Mechanic, Water Point Committee",Yes 
11/04/2022,https://api.mwater.co/v3/images/99a26ca52f864790935c141f6609044e,-14.4615784,35.1782754,Partially functional but in need of repair,Broken parts,NA,No,NA,NA,37,No,NA,Yes,Water Point Committee,Yes 
11/04/2022,https://api.mwater.co/v3/images/e078823f2e404e16b8d7c6fe8f94978d,-14.5162077,35.1987849,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc, Worn out parts",NA,Yes,Sediment presence,NA,8,No,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/935328b8a5384b828cc0bb478964aa40,-14.5166562,35.1982307,Partially functional but in need of repair,"Broken parts, Low water flow - Low water pressure, Worn out parts",NA,No,NA,NA,12,No,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/dad1a165c16b4f1b9e75f31f395d0193,-14.5211317,35.2208033,Partially functional but in need of repair,"Irregular supply, Low water flow - Low water pressure, Broken parts, Worn out parts",NA,Yes,Salinity or salty water,NA,25,Yes,"10, 11, 09, 08",Yes,"Area or Water Mechanic, Water Point Committee",Yes 
11/04/2022,https://api.mwater.co/v3/images/4c15392680444b678163c2a9e5422b95,-14.5192347,35.2222615,Not functional,Low yield,NA,NA,NA,NA,NA,NA,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/b3077e7ebc23497ba4b40ab22033f680,-14.5156627,35.1983952,Functional,NA,NA,No,NA,NA,20,No,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/a6a7838ad48d4136b20e4fbfab62934d,-14.4937769,35.1816595,Partially functional but in need of repair,Broken parts,NA,No,NA,NA,7,No,NA,Yes,Unofficial/ Bush Mechanic,No
11/04/2022,https://api.mwater.co/v3/images/bf1f98a8d2404abf8e7ffde7fccad61e,-14.51531,35.1994583,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,10,No,NA,Yes,Area or Water Mechanic,No
11/04/2022,https://api.mwater.co/v3/images/430162ea11974178acde826b63a2ddd2,-14.4924745,35.1805333,Partially functional but in need of repair,Broken parts,NA,No,NA,NA,9,No,NA,Yes,Institution,No
11/04/2022,https://api.mwater.co/v3/images/b246a4d6082c40fbb86657fe4e477bce,-14.5199595,35.2210088,Functional,NA,NA,No,NA,NA,20,No,NA,Yes,"Area or Water Mechanic, Water Point Committee",Yes 
11/04/2022,https://api.mwater.co/v3/images/aaab03bf7c094c16ba64cba1daa58601,-14.5159717,35.1998449,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,16,Yes,"10, 11",Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/72dde3fb50624cd8bc30231785f7394b,-14.520306,35.2216295,No longer exists or abandoned,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Area or Water Mechanic,No
11/04/2022,https://api.mwater.co/v3/images/007783552c594df0995180a49b3d4178,-14.5212851,35.2252654,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,18,No,NA,Yes,Area or Water Mechanic,No
11/04/2022,https://api.mwater.co/v3/images/a38ae919a3ef49f1bf3d155a1153bf87,-14.4924668,35.1816843,Functional,NA,NA,No,NA,NA,20,No,NA,Yes,"NGO, Area or Water Mechanic",Yes 
11/04/2022,https://api.mwater.co/v3/images/f846555006184331b2635a6cda83a2e3,-14.5167467,35.1989967,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,15,No,NA,Yes,Area or Water Mechanic,No
11/04/2022,https://api.mwater.co/v3/images/7365d77f04664cda9db8ea3035e74a5a,-14.5211788,35.2263529,Partially functional but in need of repair,Worn out parts,NA,Yes,Salinity or salty water,NA,42,No,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/1ad5690e94f84ae8a6d2c4470cf7975c,-14.5168628,35.1999466,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,19,Yes,"10, 11",Yes,Unofficial/ Bush Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/71979c3b7825421580c3c33ed5250726,-14.5170485,35.200845,Partially functional but in need of repair,"Structural problems - Civil works, apron, etc",NA,No,NA,NA,8,No,NA,Yes,"Area or Water Mechanic, Unofficial/ Bush Mechanic",Yes 
11/04/2022,https://api.mwater.co/v3/images/d3f267ac655143308d60a2bf10bf572a,-14.5220266,35.227647,Partially functional but in need of repair,Worn out parts,NA,No,NA,NA,25,No,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/78834becd45f4ea59641d103553ae8e3,-14.5168721,35.2020234,Functional,NA,NA,No,NA,NA,30,No,NA,Yes,"Water Point Committee, Area or Water Mechanic",Yes 
11/04/2022,https://api.mwater.co/v3/images/65b5212397d74b8499f6c44ed6273ad4,-14.5176561,35.200315,Functional,NA,NA,No,NA,NA,36,No,NA,Yes,"Area or Water Mechanic, Water Point Committee",Yes 
11/04/2022,https://api.mwater.co/v3/images/fe047e15e4bc490fbce9a89a4fce4d75,-14.5203192,35.2284313,Partially functional but in need of repair,"Worn out parts, Low water flow - Low water pressure",NA,No,NA,NA,18,No,NA,Yes,Area or Water Mechanic,Yes 
11/04/2022,https://api.mwater.co/v3/images/0d990b6f93d94bd9acfc0ce9727bff5b,-14.5178018,35.2013738,Partially functional but in need of repair,"Broken parts, Worn out parts",NA,No,NA,NA,20,No,NA,Yes,Area or Water Mechanic,Yes 
